SMILES,IC50
CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C,3.725782414
CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CC(C(C4(C)C)O)O)C)C)C)O)O,3.7
CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4=O)C)C,3.7
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)CC(=O)C=CC6=CC=C(C=C6)O)C(=O)O)C,3.7
CC1CCC2(C(C1(C)CCC(=CC(=O)O)C=O)CCC=C2C)C,3.7
C1CN2CC3=CC4=C(C=C3C5C2C1=CC(C5O)O)OCO4,3.7
CN1CCC2=CC3=C(C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(C=C8CCN7)OC)O4)OC)OCO3,3.7
CC(=CCC1=C(C(=C2C(=C1O)C(=O)C3=C(C=CC(=C3O2)O)O)CC=C(C)C)O)C,3.683148335
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C4=C(C(=C3)O)OC(CC4)(C)C)O)C,3.683148335
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)O)CC=C(C)C)O)C,3.683148335
CC1(C(C(CC2C1=CCC3C2(C(=O)CC4(C3(CC(C4C(C)(C(=O)C=CC(C)(C)O)O)O)C)C)C)O)O)C,3.663003663
CC(=O)OC1CCC(C2C13C4CCC5C(C4(C(=O)C5=C)C(C2O)(OC3O)O)O)(C)C,3.644970414
CC1=C2C(CC1C3=COC=C3)OC4C2(C(C5(C6C4OC(=O)C6(C=CC5=O)C)C)CC(=O)OC)C,3.644158628
CCCCCCCC=CC(C#CC#CC(C=C)O)O,3.64
CCCCCCCC=CCC#CC#CC(C=C)O,3.64
CN1CCC2=CC(=C(C3=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=CC(=C(C=C7CCN6C)OC)O3)OC)O)OC,3.614259898
CC(C)C1=C(C(=C2C(=C1)CCC3C2(CCCC3(C)C)C(=O)O)O)O,3.610108303
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C(=C3O)OC)OC)OC)O)OC,3.6
CC1CC(OC(=O)C1C)C2(C3C(CC4C3C(O2)(CC5C4CC=C6C5(C(=O)C=CC6)C)OC)OC=O)C,3.6
CC(C)C1C23C(O2)C4C5C(C3=CC(=O)O1)(CCC(C5(C(=O)O4)C)O)C,3.6
C1=CC(=CC=C1C2C3C4=C5C(C(OC5=CC(=C4)O)C6=CC=C(C=C6)O)C7=C8C(C(OC8=CC(=C7)O)C9=CC=C(C=C9)O)C1=C3C(=CC(=C1)O)O2)O,3.6
CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4O)C)(CCC7C6(CC(C(C7(C)CO)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)(C)C)O)O)O)OC(=O)C)OC9C(C(C(CO9)O)OC1C(C(CO1)(CO)O)O)O,3.6
CC(=O)OCC12C(CCC(C1C=O)(C)C)OC(=O)C34C2C(CC(C3)C(=C)C4=O)O,3.6
CC(=O)OC1CCC(C(C12COC(=O)C34C2CCC(C3)C(=C)C4=O)CO)(C)C,3.6
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)O)OC)O,3.582
CC(=CCC1=C(C(=CC2=C1C(=O)C3=C(C4=C(C=C3O2)OC(C=C4)(C)C)O)O)OC)C,3.574926543
CC(=O)OC1CCC(C(C12COC(=O)C34C2CCC(C3)C(=C)C4=O)CO)(C)C,3.56
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)OC)CC=C(C)C)O)C,3.556638246
CC1C2C(C(=O)OC3C24COC(C1O)(C4C5(C(C3)C(=CC(=O)C5O)C)C)O)O,3.54969574
CC12CCCC(=C)C1CC(CC2)C(C)(C)O,3.53
CC12CCCC(=C)C1CC(C(=O)C2)C(C)(C)O,3.53
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)O)CCC(C)(C)O)O)C,3.523166023
CC1=CC(=CC(=C1O)CC=C(C)CCC=C(C)CCC=C(C)CCC(=O)C(C)(C)O)O,3.52309846
CC(=CCC1=C(C=CC2=C1C(=O)C3=C(C4=C(C=C3O2)OC(C=C4)(C)C)O)O)C,3.514799154
CC(=O)OC1C=CC(=O)OC1C2C(O2)C3=CC=CC=C3,3.51
CC(=O)OC1C2C(C=CC(=O)O2)OC1C3=CC=CC=C3,3.51
CCCCCCCCCCCCC(C1CCC(O1)C(CCCCC(CCCCCC(CC2=CC(OC2=O)C)O)O)O)O,3.51
COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,3.5
C1=CC=C(C=C1)CCN=C=S,3.5
CC(C)C1=C(C2=C(C(=C1OC)O)C3(CCCC(C3=C2C=O)(C)C)C)O,3.5
C=C(C=O)C1CC(C2(C1C(OC2)O)O)OC(=O)C=CC3=CC=C(C=C3)O,3.5
CC1=CCC(OC1=O)C(C)C2=CCC3(C4CCC5C(=CC4(CC3C2=C)O)C=CC(=O)OC5(C)C)C,3.5
CC1=CCCC2C1(C(C(C(C2(C)C=CC3=CC(=O)OC3)(C)O)OC(=O)C4=CC=CC=C4)OC(=O)C5=CN=CC=C5)C,3.5
CCCCCCCC=CCC#CC#CC(C=C)O,3.5
COC1=CC(=O)C2=C(C1=O)C=CC3=CC(=CC(=C32)C4=C(C=C(C5=C4C=CC6=C5C=CC(=C6OC)O)O)OC)O,3.5
CC(=CCCC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C=CC=C3O)O)C)C,3.496319664
CC(=CCCC(=CCC1=C2C(=C(C3=C1OC(=C(C3=O)CC=C(C)C)C4=CC(=C(C=C4O)O)O)O)C=CC(O2)(C)C)C)C,3.492229789
CC(=CCC1=C(C=C(C(=C1O)C(=O)C=CC2=CC=C(C=C2)O)OC)O)C,3.47
CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C(=O)OC,3.44
CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(O2)C=C(C(=C3CC=C(C)C)OC)O)OC)C,3.4393404
C1C[N+]2=C(C=C3C=CC4=C(C3=C2)OCO4)C5=CC6=C(C=C51)OCO6,3.434280362
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)OC)CCC(C)(C)O)O)C,3.407234539
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,3.4
CC1=C(C(=O)OC(C1)C(CO)C2CCC3C2(C(CC4C3CC=C5C4(C(=O)C=CC5)C)O)C)COC6C(C(C(C(O6)CO)O)O)O,3.4
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)O)OC,3.4
C1C2C(COC2C3=CC4=C(C=C3)OCO4)C(O1)C5=CC6=C(C=C5)OCO6,3.4
COC1=C(C(=CC=C1)OC)C2=CC(=O)C3=C(O2)C=CC(=C3OC)OC,3.4
CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4O)C)(CCC7C6(CC(C(C7(CO)CO)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)(C)C)O)O)OC(=O)C)O)OC9C(C(C(CO9)O)OC1C(C(CO1)(CO)O)O)O,3.4
CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4O)C)(CCC7C6(CC(C(C7(CO)CO)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)(C)C)O)O)O)OC(=O)C)OC9C(C(C(CO9)O)OC1C(C(CO1)(CO)O)O)O,3.4
CC12CCC(CC1CCC3C2CCC4(C35C(O5)CC4C6=COC(=O)C=C6)C)O,3.381014304
CN1C2=CC=CC=C2C=C3C1=NC4=CC=CC=C43,3.38
CC1C(C(=O)OC1C(C(C)(C2C(CC3C2(CCC4C3CC5C6(C4(C(=O)C=CC6O)C)O5)C)O)O)O)C,3.37
CC(=CCC1=C(C(=C2C(=C1O)C(=O)C3=C(C=CC(=C3O2)O)O)CC=C(C)C)O)C,3.355196771
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C4=C(C(=C3)O)OC(CC4)(C)C)O)C,3.355196771
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)O)CC=C(C)C)O)C,3.355196771
CCC(C)C(C(=O)OC1CC(C(C2C1(C3=CCC(C3(CC2OC(=O)C(C(C)CC)O)C)C4CC(OC4)C=C(C)C)C)(C)CCC(=O)OC)C(C)(C)O)O,3.346720214
CC(C)C(C(=O)OC1CC(C(C2C1(C3=CCC(C3(CC2)C)C4CC(OC4)C=C(C)C)C)(C)CCC(=O)OC)C(C)(C)O)O,3.317850033
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)C)O)O)O)O)C)C)C)OC1,3.31
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C(=O)C=CC6=CC(=C(C=C6)O)O)C(=O)O)C,3.306878307
CC(=O)OC(C)(C)CCC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3C=C(C(=O)C4(C)C)O)C)C)C)O)O,3.3
COC1=CC(=C2CC(C(OC2=C1)C3=CC4=C(C=C3)OCO4)O)OC,3.3
CC1=C(C(=O)OC(C1)C(CO)C2CCC3C2(C(CC4C3CC=C5C4(C(=O)C=CC5)C)O)C)COC6C(C(C(C(O6)CO)O)O)O,3.3
CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(C(COC3OC4CCC5(C(C4(C)C)CCC6(C5CC=C7C6(CCC8(C7CC(CC8)(C)C)C(=O)O)C)C)C)O)O)CO)O)O)O,3.3
CC1(CCCC2(C1CC(C34C2C(CC(C3O)C(=C)C4=O)O)O)C)C,3.3
CC12CCC3C(C1CCC2C4COC5(CC4OC(=O)C5=C)C)CC6C7(C3(C(=O)C=CC7)C)O6,3.3
CC(=CCC1=C(C(=CC2=C1C(=O)C3=C(C4=C(C=C3O2)OC(C4O)C(C)(C)O)O)O)OC)C,3.299435028
CC(=CCC1=C(C2=C(C(=C1OC)CC=C(C)C)OC3=C(C2=O)C=CC=C3O)O)C,3.29531052
CCCCCCCCCCCCC(C1CCC(O1)C(CC(CCCCCCCCCCCCC2=CC(OC2=O)C)O)O)O,3.284611595
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC,3.269916766
CC1(C2CC(=O)C3(C1C(C(=O)C45C3CCC(C4)C(=C)C5O)O)CO2)C,3.262124711
CC(=CCC1=C(C(=CC2=C1C(=O)C3=C(C4=C(C=C3O2)OC(C=C4)(C)C)O)O)OC)C,3.256611166
CC1=C2C=CN=CC2=C(C3=C1NC4=CC=CC=C43)C,3.25
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)COC8C(C(C(CO8)O)O)O)OC9C(C(C(CO9)O)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)C)C)C)OC1,3.25
COC1=C(C=C(C=C1)C(C=C)C=CC2=CC=C(C=C2)O)O,3.25
CCC(C)C(C(=O)OC1CC(C(C2C1(C3=CCC(C3(CC2)C)C4CC(OC4)C=C(C)C)C)(C)CCC(=O)OC)C(C)(C)O)O,3.242016534
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)OC)CC=C(C)C)O)C,3.239951279
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)COC(=O)C=CC6=CC=C(C=C6)O)C(=O)O)C,3.232062056
CC12CCC(CC1(CCC3C2CCC4(C3(CCC4C5=COC(=O)C=C5)O)C)O)O,3.229813665
CC1(C(=O)C(=C2C=CC3=CC=CC=C3O2)C(=O)C(C1=O)(C)C)C,3.222687722
CC1=C(C(=C2C=CC3=CC=CC=C3O2)C(=O)C(C1=O)(C)C)OC,3.222687722
CC1C(C(=O)OC1C(C(C)(C2C(CC3C2(CCC4C3CC5C6(C4(C(=O)C=CC6O)C)O5)C)O)O)O)C,3.22
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)O)CCC(C)(C)O)O)C,3.209459459
CC1(C2CC(=O)C3(C1C(C(=O)C45C3CCC(C4)C(C5=O)CO)O)CO2)C,3.200883002
CC1=CC(=O)C2=C(CCC3CC12OC(=O)C3=C)CO,3.2
CN1C2=CC=CC=C2C=C3C1=C4C=CC=CC4=N3,3.2
CC1=C(C(=O)OC(C1)C(CO)C2CCC3C2(C(CC4C3CC=C5C4(C(=O)C=CC5)C)O)C)COC6C(C(C(C(O6)CO)O)O)O,3.2
CC(=O)OC1CC2C(CCCC2(C(=O)C(CC3C=C1C(=O)C3=C)O)C)(C)C,3.2
C1=CC=C(C=C1)CCN=C=S,3.2
COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,3.2
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(=O)C5(C)C)C)C)C2C1C)C)C(=O)O,3.2
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC(=O)C)C)C)C2C1C)C)C(=O)O,3.2
CC1(CCC(C23C1C(C(C45C2CCC(C4)C(=C)C5=O)(OC3)O)O)O)C,3.2
CC1(C2CC(=O)C3(C1C(C(=O)C4C3CCC(C4)C(=C)C=O)O)CO2)C,3.2
CC1=CC(=O)C2=C(C1=O)C=CC=C2O,3.2
C1CN2CC3=CC4=C(C=C3C5C2C1=CC(C5O)O)OCO4,3.2
CN1CCC2=CC3=C(C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(C=C8CCN7)OC)O4)OC)OCO3,3.2
CC1=CC2C3C1C4C(C(CC3(CO2)O)OC(=O)C(=CCO)C)C(=C)C(=O)O4,3.188097768
COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O,3.177405119
CC(=CCC1C(=C)CCC2C1(CC(C(C2(C)C)O)OC(=O)C)C)C=C,3.174603175
CCCCCCC=CCCCCCCCCCC1=C(C=CC(=C1)O)O,3.174603175
CC1=CC(=C(C(=C1)O)CC2C3(CCCC(C3CCC2(C)O)(C)C)C)O,3.17
CCCCCCCC=CC(C#CC#CC(C=C)O)O,3.14516129
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C(=C(C(=C3C2=O)CC=C(C)C)O)O)CC=C(C)C)O)C,3.143164693
CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(O2)C=C(C(=C3CC=C(C)C)OC)O)OC)C,3.133097762
CC1=C2C(=CC(=C1O)O)C3(CCC4(C5CC(CCC5(CCC4(C3=CC2=O)C)C)(C)C(=O)OC)C)C,3.121098627
C1CC2C(=O)NC(C(=O)N3CCCC3C(=O)NCC(=O)NCC(=O)NC(C(=O)NCC(=O)N2C1)CC4=CC=C(C=C4)O)CC5=CC=CC=C5,3.107888116
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)OC)CCC(C)(C)O)O)C,3.103850642
CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(C(=C(C(=C3O2)CC=C(C)C)O)O)CC=C(C)C)O)C,3.100107643
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C(=C(C(=C3C2=O)CC=C(C)C)O)O)CC=C(C)C)O)C,3.100107643
CC1=CC(=O)C2=C(CCC3CC12OC(=O)C3=C)CO,3.1
CC1(C=CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4(C3=O)O)OC)OC)C,3.1
CC1(C=CC2=C(C=CC(=C2O1)C(=O)C=CC3=CC=C(C=C3)OC)OC)C,3.1
CC12CCCC3(C1C(=O)OC2)COC(=O)C45C3C(CC(C4)C(=C)C5=O)O,3.1
CC1CCC2(C(C1(C)CCC(=CC(=O)O)C=O)CCC=C2C)C,3.1
CC1(C=CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC)C,3.1
COC1=C(C=C2C(=C1)C3=C(CN4CCCC4C3)C5=CC(=C(C=C52)OC)OC)OC,3.1
CC1(C2CC(=O)C3(C1C(C(=O)C4C3CCC(C4)C(=C)C=O)O)CO2)C,3.1
C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,3.1
C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)O,3.1
CC1=C2C(C(C3(C(CC(C(=C)C3CC(C2(C)C)(CC1OC(=O)C)O)O)OC(=O)C)C)OC(=O)C)OC(=O)C,3.074916139
CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(C5(CC7C4(C2=O)O7)O)COC6=O)C,3.07
CC12CC(C3(C45C1C(=O)C(O4)(C6C(CCC5(C(=O)O3)O)C7(C(=CC6O)CC=CC7=O)C)O)C)OC(=O)C2=C,3.06
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)OC1,3.06
CC(=O)OC1C2C(C(CCC2(C3C(CC4CC3(C1O)C(=O)C4=C)O)C)O)(C)C,3.057324841
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C,3.05
CCCCCCCC=CC(C#CC#CC(C=C)O)O,3.04
CCCCCCCC=CCC#CC#CC(C=C)O,3.04
CC(=CCO)C(=O)OC1CC(C2C(C3C1C(=C)C(=O)O3)C4(C(C2O)O4)C)(CCl)O,3.031009559
CCCCCCCCCCCCC(C1CCC(O1)C(CCC(CCCCCCCC(CC2=CC(OC2=O)C)O)O)O)O,3.015580499
CC(=CCC1=C(C(=CC2=C1C(=O)C3=C(C4=C(C=C3O2)OC(C4O)C(C)(C)O)O)O)OC)C,3.005649718
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)CC(=O)C=CC6=CC(=C(C=C6)O)OC)C(=O)O,3.002054037
CC1=C(C(=O)OC(C1)C(CO)C2CCC3C2(C(CC4C3CC=C5C4(C(=O)C=CC5)C)O)C)COC6C(C(C(C(O6)CO)O)O)O,3
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C(=O)C=CC6=CC(=C(C=C6)O)O)C(=O)O)C,3
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C(=C3)CO)O,3
COC1=CC2=C(C=C1)C3=NC=CC4=CC(=C(C(=C43)C2=O)NCCC5=CC=C(C=C5)O)OC,3
CC(=CCCC(=CCOC1=C(C=C(C=C1OC)C=CCO)OC)C)C,3
CC12CCC(CC1(CCC3C2CCC4(C3(CCC4C5=COC(=O)C=C5)O)C)O)O,3
CC12CCC3C(C1CCC2C4COC5(CC4OC(=O)C5=C)C)CC(C6(C3(C(=O)C=CC6)C)O)O,3
CC1CC2C(CCC3(C2(CCC4(C3=CC=C5C4=CC(=O)C(=C5C)O)C)C)C)(CC1=O)C,3
CC1C2CN3CCC4(C3CC2C(=CO1)C(=O)OC)C5=CC=CC=C5NC4=O,2.985884908
CCCCCC(C(CCCCCCC(C1CCC(O1)CCCCCCCCCCC(CC2=CC(OC2=O)C)O)O)O)O,2.982074049
CC(=CCCC(=CCC1=C(C(=C2C(=C1O)C(=O)C3=CC4CC5C3(O2)C(C4=O)(OC5(C)C)CC=C(C)C(=O)O)CC=C(C)C)O)C)C,2.964
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,2.960331557
COC1=CC(=CC(=C1)C=CC2=CC=C(C=C2)O)OC,2.96
CC1=CC(=O)C2=C(C1=O)C=CC(=C2O)C3=C(C(=O)C4=C(C3=O)C(=CC=C4)O)C,2.938819129
CC1C(C(=O)OC1C(C(C)(C2C(CC3C2(CCC4C3CC5C6(C4(C(=O)C=CC6O)C)O5)C)O)O)O)C,2.93
CC1CC(OC(=O)C1C)C(C)(C2(CCC3C2(CCC4C3CC5C6(C4(C(=O)C=CC6O)C)O5)C)O)O,2.93
CCCC=CCC=CCCCCCCCCCC1=C(C=CC(=C1)O)O,2.90275762
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C,2.9
CC(=CC=CC=C(C)C=CC=C(C)C=C=C1C(CC(CC1(C)O)O)(C)C)C=CC=C(C)C=CC23C(CC(CC2(O3)C)O)(C)C,2.9
COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,2.9
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)NC1,2.9
COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC,2.9
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)CC(=O)C=CC6=CC(=C(C=C6)O)OC)C(=O)O,2.9
CC(=CC1C(C(C2C(O1)CC3(C2(CC(=O)C4(C3CC=C5C4CCC(C5(C)C)O)C)C)C)(C)O)O)C,2.9
CN1CCC2=CC3=C(C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3,2.9
CCCCCCCCCCC(C1CCC(O1)C2CCC(O2)C(CCCCCCCCC(CC3=CC(OC3=O)C)O)O)O,2.891242226
COC1=C(C=CC(=C1)CC2COC(C2CO)C3=CC(=C(C=C3)O)O)O,2.886836028
CC1=C(C(=O)C=C2C1=CC=C3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C)O,2.885042166
CC(=O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)N)C)C,2.884310618
CC12C3CCC(C1(C(=O)OC2=O)C)O3,2.88
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C(=C(C(=C3C2=O)CC=C(C)C)O)O)CC=C(C)C)O)C,2.863293864
CC12CCC(CC1CCC3C2CCC4(C3(CC(C4C5=CC(=O)OC5)O)O)C)O,2.8389
COC1CC2C3(C=C1)C(CN2CC4=CC5=C(C=C34)OCO5)O,2.82
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)OC1,2.807017544
CC1=C2C(C(C3(C(CC(C(C3C(C2(CC1O)C(C)(C)O)O)COC(=O)C)OC(=O)C)OC(=O)C)C)OC(=O)C)O,2.804065896
CC(=O)OC1C2C(C(CCC2(C3C(CC4CC3(C1O)C(=O)C4=C)O)C)O)(C)C,2.802547771
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C(=C3O)OC)OC)OC)O)OC,2.8
CC=CC1=CC2=C(C(=C1)OC)OC(C2C)C3=CC(=C(C=C3)OC)OC,2.8
CC1=CC(=O)C2=C(CCC3CC12OC(=O)C3=C)CO,2.8
CCCCCCCCCCCCCCCC1=CC(=CC(=C1)O)O,2.8
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,2.8
CN1CCC2=CC(=C3C=C2C1CC4=CC5=C(C=C4)OC6=C7C(CC8=CC(=C(C=C8)O)O3)N(CCC7=CC(=C6OC5)OC)C)OC,2.8
CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C,2.8
CC1(C2CC(=O)C3(C1=C(C(=O)C45C3CCC(C4)C(=C)C5=O)O)CO2)C,2.8
CC12CCC3C(C1CCC2C4COC5(CC4OC(=O)C5=C)C)CC(C6(C3(C(=O)C=CC6)C)O)O,2.8
CN1CCC2=CC3=C(C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(C=C8CCN7)OC)O4)OC)OCO3,2.8
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,2.794857462
CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C,2.794336811
CC1=C2C(CC1C3=COC=C3)OC4C2(C(C5(C6C4OC(=O)C6(C=CC5=O)C)C)CC(=O)OC)C,2.786709539
CN1CCC2=CC(=C3C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(O3)C=C8CCN7C)O4)OC)OC,2.774406104
CC(=O)OC(C)(C)CCC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CC(C(=O)C4(C)C)O)C)C)C)O)O,2.764401641
CC1(C=CC2=C(O1)C=CC3=C2C4=C(N3)C=C(C(=C4)C=O)O)C,2.76
COC1=CC2=C(C=C1)C3=C(N2)C(=CC(=C3)C=O)O,2.76
COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)O)OC)CO)O,2.759381898
CCCCCCCCCCCCCCCC=C1C(C(=C)OC1=O)O,2.757800892
CC1(C=CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4(C3=O)O)OC)OC)C,2.73
CC1(C=CC2=C(C=CC(=C2O1)C(=O)C=CC3=CC=C(C=C3)OC)OC)C,2.73
CC1(C=CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC)C,2.73
CCC(C)C(C(=O)OC1CC2(C(CC=C2C3(C1C(C(CC3OC(=O)C(C(C)C)O)C(C)(C)O)(C)CCC(=O)OC)C)C4CC(OC4)C=C(C)C)C)O,2.72851296
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)OC1,2.725146199
CC(=CCC1=C(C2=C(C(=C1O)CC=C(C)C)OC3=C(C=CC(=C3C2=O)O)O)O)C,2.724520686
CC(=CCC1=C(C(=C2C(=C1O)C(=O)C3=C(C=CC(=C3O2)O)O)CC=C(C)C)O)C,2.724520686
CC1=C2C(C(C3(C(CC(C(=C)C3CC(C2(C)C)(CC1OC(=O)C)O)O)OC(=O)C)C)OC(=O)C)OC(=O)C,2.702199031
CC1C(C(OC1C2=CC3=C(C=C2)OCO3)C4=CC(=C(C=C4)OC)OC)C,2.7
CC(=CC1CC(C2C(O1)CC3(C2(CC(=O)C4(C3C(=O)C=C5C4CCC(C5(C)C)O)C)C)C)(C)O)C,2.7
COC1=C(C(=C2C(=C1)C=CC3=C2C=CC(=C3OC)O)OC)O,2.7
CC(=CCC1=C2C(=CC(=C1OC)O)OC3=CC4=C(CC(C(O4)(C)C)O)C(=C3C2=O)O)C,2.696365768
