BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
2.029,598.008,16.991,14.523,14.523,10.665,8.832,8.832,8.608,8.608,6.749,6.749,5.224,5.224,6.104,14.696,0,28.449,36.192,19.262,0,0,6.076,27.35,0,316.204,0.7,-1.22,23,288.217,124883.177,16.631,5.406,2.534,138.394,13.029,0.388,13.029,0.187,0.001,0.187,-0.781,-0.388,3.614,89.814,316.441,1,3,3,0,3,0,0,0,3,1,3,0,0,1,0,1,126,5.107,5.783,5.783,0,0,0,9.589,0,0,0,39.847,42.589,23.327,6.104,3,14.696,11.566,0,0,22.666,65.4,0,23.801,0,0,0,0,0,0,22.777,9.589,22.666,59.296,23.801,0,0,0,54.37,0,0,0,0,0,0,0,0,0,53.167,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.677,1012.45,23.43,20.418,20.418,14.777,12.369,12.369,12.737,12.737,10.831,10.831,8.82,8.82,16.934,19.802,0,45.909,5.573,44.098,5.573,6.076,6.924,40.695,0,438.277,0.714,-1.68,32,400.304,9828820.618,22.129,6.463,2.48,191.406,13.574,0.504,13.574,0.222,0.034,0.222,-0.998,-0.504,5.473,123.79,438.608,2,4,5,0,5,0,0,0,4,2,4,0,0,3,0,3,174,10.213,6.104,11.542,5.783,0,0,9.589,0,0,0,51.841,74.19,22.321,0,5,19.802,11.566,0,0,39.414,86.171,0,34.631,0,0,0,0,0,0,27.884,9.589,39.414,80.067,34.631,0,0,0,74.6,0,0,0,0,0,0,0,0,0,71.333,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.644,956.479,23.43,20.625,20.625,14.777,12.63,12.63,13.221,13.221,11.346,11.346,9.377,9.377,11.519,19.802,0,57.242,6.421,44.098,5.573,0,6.924,40.695,0,440.293,0.786,-1.42,32,400.304,9828820.618,22.376,6.584,2.536,192.096,13.585,0.504,13.585,0.197,0.033,0.197,-0.978,-0.504,5.553,123.814,440.624,2,4,5,0,5,0,0,0,4,2,4,0,0,3,0,3,176,10.213,6.104,17.326,0,0,0,9.589,0,0,0,46.268,85.02,17.754,0,5,19.802,11.566,0,0,45.332,92.592,0,22.981,0,0,0,0,0,0,27.884,9.589,45.332,86.488,22.981,0,0,0,74.6,0,0,0,0,0,0,0,0,0,70.5,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.216,593.511,12.914,10.448,10.448,8.495,6.039,6.039,5.641,5.641,3.433,3.433,2.527,2.527,11.566,9.589,0,5.415,29.923,5.563,0,12.133,25.98,0,4.737,242.094,0.333,-1.9,18,228.162,13990.499,11.205,3.545,1.505,105.451,12.123,0.492,12.123,0.234,0.096,0.234,-0.411,-0.492,2.61,67.05,242.274,0,3,1,1,2,1,0,1,3,0,3,0,0,0,0,0,92,4.737,5.759,0,11.566,0,0,9.589,0,0,0,38.113,6.421,22.115,6.607,3,14.326,17.326,0,0,5.415,20.268,6.607,40.965,0,0,0,0,0,0,18.173,9.531,5.415,36.19,29.839,0,5.759,0,43.37,0,0,0,0,0,0,0,0,0,43.75,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.764,792.007,22.232,18.201,18.201,13.647,11.008,11.008,11.574,11.574,9.723,9.723,8.536,8.536,75.772,30.327,0,12.525,12.842,0,6.924,27.695,0,0,9.474,426.225,0.955,-0.77,30,392.234,4411277.293,21.096,5.583,2.066,175.734,12.2,0.457,12.2,0.303,0.045,0.303,-1.773,-0.457,-0.274,102.961,426.506,5,8,4,1,5,0,0,0,8,5,8,0,2,4,1,5,170,35.006,11.705,6.104,0,0,5.969,4.795,0,0,0,13.847,39.028,29.59,29.514,5,39.801,5.969,0,0,28.584,101.204,0,0,0,0,0,0,0,0,78.825,14.268,28.584,53.881,0,0,0,0,139.98,0,0,0,0,0,0,0,0,0,77.083,0,5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.159,833.24,32.443,28.459,28.459,21.761,18.712,18.712,14.196,14.196,10.133,10.133,7.296,7.296,12.208,25.221,0,48.697,12.842,121.148,19.262,0,13,6.924,14.211,638.476,0.919,-1.03,45,572.399,8592808655,38.418,21.766,14.732,272.849,11.641,0.455,11.641,0.334,0.02,0.334,-0.502,-0.455,6.829,176.851,638.927,4,8,0,3,3,0,0,0,8,4,8,0,25,0,2,2,262,34.637,6.104,0,0,0,5.969,0,4.795,0,0,71.132,96.47,5.573,48.832,3,39.431,5.969,0,0,0,216.462,0,11.649,0,0,0,0,0,0,81.331,19.005,0,161.526,11.649,0,0,0,125.68,0,0,0,0,0,0,0,0,0,97.333,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2.063,765.84,18.309,15.166,15.166,11.626,9.11,9.11,8.888,8.888,6.733,6.733,5.7,5.7,17.623,20.114,0,34.719,23.111,12.842,0,6.066,13.847,13.847,4.737,346.178,0.65,-1.75,25,320.215,395143.696,16.704,4.907,1.849,147.181,12.964,0.504,12.964,0.317,0.018,0.317,-0.985,-0.504,3.258,91.5,346.423,3,5,2,1,3,1,0,1,5,3,5,0,1,1,1,2,136,20.056,17.623,11.499,0,0,5.969,4.795,0,0,0,34.116,35.804,17.045,0,4,24.851,5.969,0,0,11.333,70.498,0,22.757,0,11.499,0,0,11.499,0,27.393,14.946,11.333,75.67,6.066,0,0,0,86.99,0,0,0,0,0,0,0,0,0,60.833,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.582,1040.149,20.284,16.612,16.612,14.012,9.59,9.59,7.63,7.63,5.869,5.869,4.341,4.341,12.022,4.795,0,18.494,34.982,22.45,0,26.352,19.056,6.579,23.684,394.142,0.348,-3.15,29,372.247,6649940.852,17.915,6.44,2.585,168.525,13.517,0.493,13.517,0.178,0.023,0.178,-0.455,-0.493,3.703,105.905,394.423,0,6,0,3,3,2,0,2,6,0,6,0,3,0,0,0,150,23.684,36.063,17.282,0,0,0,4.795,0,0,0,6.579,30.696,23.614,25.701,5,28.479,5.783,0,0,0,31.47,20.826,53.108,0,28.748,23.684,0,28.748,0,38.818,6.421,0,34.327,36.418,0,0,0,63.22,0,0,0,0,0,0,0,0,0,65.167,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.793,1215.393,16.543,13.536,13.536,12.293,8.165,8.165,6.389,6.389,5.028,5.028,3.91,3.91,0,0,0,13.586,0,50.06,5.386,0,12.133,42.077,18.947,332.092,0.15,-3.21,25,318.223,1824221.454,13.123,4.447,1.645,142.443,5.692,0.454,5.692,0.231,0.275,0.231,0.275,-0.454,3.428,92.382,332.335,0,5,0,2,2,3,1,4,4,0,5,0,0,0,0,0,122,18.947,7.048,29.195,19.103,0,0,0,0,4.567,0,6.066,35.718,5.386,16.159,6,23.515,32.448,0,0,7.048,0,13.586,42.595,0,22.998,23.515,0,22.998,0,13.586,7.048,0,0,42.595,0,32.448,0,40.8,0,0,0,0,0,0,0,0,2.143,49.524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.259,683.596,20.889,19.738,19.738,14.267,13.265,13.265,13.103,13.103,11.905,11.905,10.253,10.253,0,5.107,0,11.891,34.688,49.541,44.946,0,0,27.695,9.474,416.329,1,-0.12,30,372.294,10052035.68,20.484,6.701,2.608,183.214,10.297,0.393,10.297,0.171,0.039,0.171,-0.282,-0.393,5.794,117.725,416.646,1,3,4,2,6,0,0,0,3,1,3,0,0,4,2,6,170,14.58,0,5.787,0,0,0,0,0,0,0,27.695,104.125,12.339,18.815,6,14.58,0,0,0,52.255,109.898,6.607,0,0,0,0,0,0,0,29.708,9.474,52.255,91.903,0,0,0,0,38.69,0,0,0,0,0,0,0,0,0,53.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.527,1323.436,29.405,24.531,24.531,18.707,14.139,14.139,12.683,12.683,8.744,8.744,6.392,6.392,23.224,25.533,0,29.587,29.718,23.969,11.146,24.275,38.99,26.847,4.737,548.314,0.471,-3.22,40,504.368,344594964.2,29.755,11.34,6.082,237.521,10.837,0.507,10.837,0.164,0.017,0.164,-0.894,-0.507,6.671,159.571,548.72,5,6,1,1,2,2,0,2,6,5,6,0,7,1,0,1,216,30.269,17.1,11.499,0,0,0,0,0,0,0,49.298,94.334,23.317,12.208,4,30.269,12.152,0,0,11.333,91.456,0,69.818,0,22.998,4.737,0,22.998,0,43.342,12.842,11.333,83.059,47.564,0,12.152,0,110.38,0,0,0,0,0,0,0,0,0,92.167,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.338,1061.197,23.999,20.192,20.192,15.949,12.863,12.863,12.536,12.536,11.236,11.236,9.323,9.323,34.612,19.802,0,53.364,12.842,18.415,0,13,26.847,6.076,14.211,470.23,0.778,-1.54,34,436.29,65030583.63,21.719,6.228,2.206,199.06,13.296,0.459,13.296,0.309,0.079,0.309,-1.321,-0.459,2.298,119.024,470.562,2,7,4,3,7,0,0,0,7,2,7,0,1,2,3,5,184,24.424,12.208,11.57,0,0,5.969,9.589,0,0,0,31.573,44.601,24.677,34.557,7,34.013,11.753,0,0,40.922,88.679,0,23.801,0,0,0,0,0,0,57.267,23.8,40.922,53.378,23.801,0,0,0,102.29,0,0,0,0,0,0,0,0,0,78.5,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.464,1064.148,26.328,22.606,22.606,17.602,14.145,14.145,12.781,12.781,11.346,11.346,9.384,9.384,22.907,14.384,0,59.282,38.762,11.994,0,0,26.847,26,18.947,512.277,0.767,-1.99,37,472.323,251628580.3,25.297,8.505,3.284,218.847,13.507,0.464,13.507,0.309,0.009,0.309,-0.924,-0.464,4.391,133.864,512.643,0,7,4,2,6,0,0,0,7,0,7,0,5,2,2,4,202,18.947,23.592,5.787,0,6.472,5.969,14.384,0,0,0,32.076,69.278,31.284,11.333,6,33.331,18.225,0,0,46.84,90.319,6.607,23.801,0,0,0,0,0,0,48.428,33.331,46.84,66.723,23.801,0,0,0,88.13,0,0,0,0,0,0,0,0,0,82.75,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.462,1064.148,26.328,22.606,22.606,17.602,14.145,14.145,12.792,12.792,11.379,11.379,9.412,9.412,22.907,14.384,0,59.282,32.342,12.842,5.573,6.076,26.847,19.923,18.947,512.277,0.767,-1.99,37,472.323,251628580.3,25.297,8.505,3.284,218.847,13.472,0.464,13.472,0.309,0.009,0.309,-0.924,-0.464,4.391,133.864,512.643,0,7,4,2,6,0,0,0,7,0,7,0,5,2,2,4,202,18.947,17.809,11.57,0,6.472,5.969,14.384,0,0,0,31.573,76.202,24.864,11.333,6,33.331,18.225,0,0,46.84,90.319,6.607,23.801,0,0,0,0,0,0,48.428,33.331,46.84,66.723,23.801,0,0,0,88.13,0,0,0,0,0,0,0,0,0,82.75,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.449,1048.223,25.621,21.899,21.899,17.102,13.558,13.558,12.564,12.564,11.335,11.335,9.244,9.244,22.907,14.384,0,59.282,25.735,12.842,5.573,13.186,19.923,19.923,18.947,498.262,0.759,-1.99,36,460.312,160301964.5,24.353,8.003,2.958,212.482,13.402,0.464,13.402,0.309,0.014,0.309,-0.933,-0.464,4.001,129.247,498.616,0,7,4,2,6,0,0,0,7,0,7,0,4,2,2,4,196,18.947,17.809,11.57,0,6.472,5.969,14.384,0,0,0,31.573,69.278,25.366,11.333,6,33.331,18.225,0,0,46.84,83.395,7.11,23.801,0,0,0,0,0,0,48.931,33.331,46.84,59.799,23.801,0,0,0,88.13,0,0,0,0,0,0,0,0,0,81.25,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.232,1118.524,25.317,21.009,21.009,16.859,13.599,13.599,13.517,13.517,12.422,12.422,10.521,10.521,46.82,24.597,0,71.486,12.842,6.421,0,13.847,13.847,0,18.947,502.22,0.889,-1.39,36,468.288,208042035.9,22.581,6.252,2.098,208.708,13.596,0.459,13.596,0.309,0.004,0.309,-1.83,-0.459,0.768,118.959,502.56,2,9,4,4,8,0,0,0,9,2,9,0,1,4,4,8,196,29.161,24.095,17.171,0,0,5.969,14.384,0,0,0,13.847,44.443,30.595,29.142,8,43.544,17.536,0,0,46.84,100.887,0,0,0,0,0,0,0,0,75.258,33.331,46.84,53.378,0,0,0,0,128.59,0,0,0,0,0,0,0,0,0,87,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.488,785.821,18.732,15.987,15.987,11.613,8.984,8.984,8.525,8.525,6.135,6.135,5.297,5.297,5.415,15.008,0,22.832,28.013,31.122,7.11,0,13.847,20.771,4.737,344.199,0.571,-1.97,25,316.227,296156.364,17.84,5.515,2.156,149.068,12.072,0.507,12.072,0.167,0.049,0.167,-0.461,-0.507,4.664,98.381,344.451,2,4,2,0,2,1,0,1,4,2,4,0,3,1,0,1,136,14.95,5.75,17.785,0,0,0,4.795,0,0,0,41.04,29.748,27.678,7.11,3,19.744,11.859,0,0,5.415,65.214,7.11,22.263,0,17.249,4.737,0,17.249,0,23.609,10.21,5.415,76.489,5.573,0,5.573,0,66.76,0,0,0,0,0,0,0,0,0,58.167,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.311,707.15,18.025,15.103,15.103,11.075,8.801,8.801,8.763,8.763,6.491,6.491,5.717,5.717,22.899,19.49,0,28.583,11.146,25.549,0,13.847,6.924,13.847,0,330.183,0.65,-1.71,24,304.216,173801.478,17.124,5.141,1.946,142.555,12.931,0.507,12.931,0.233,0.063,0.233,-0.601,-0.507,3.564,90.316,330.424,1,4,3,0,3,0,0,0,4,1,4,0,2,1,0,1,130,9.901,12.045,0,11.566,0,0,9.589,0,0,0,41.04,30.092,28.052,0,3,19.49,17.853,0,0,28.584,53.881,0,22.478,0,0,0,0,0,0,22.959,14.384,28.584,53.881,22.478,0,0,0,71.44,0,0,0,0,0,0,0,0,0,60,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.996,880.736,19.769,17.06,17.06,13.686,9.907,9.907,7.115,7.115,4.79,4.79,3.348,3.348,0,0,0,0,6.607,18.715,27.837,0,0,110.848,4.737,371.225,0.231,-2.84,28,342.292,2692338.49,19.909,9.911,5.114,168.649,5.871,0.492,5.871,0.119,0.692,0.119,0.692,-0.492,5.996,119.582,371.524,0,2,0,0,0,3,0,3,2,0,2,0,8,0,0,0,144,9.637,12.356,0,0,0,0,0,0,0,0,79.72,60.485,6.545,0,3,4.737,11.146,0,4.9,0,13.345,27.247,101.619,0,5.75,4.737,0,5.75,0,32.147,0,0,30.035,84.929,0,11.146,0,12.47,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.463,1621.394,36.507,29.498,29.498,23.343,17.281,17.281,16.143,16.143,13.509,13.509,11.732,11.732,117.589,29.391,4.795,18.946,6.421,19.411,13.187,40.024,6.924,0,32.838,702.289,0.75,-3.33,50,656.382,66858821474,35.089,11.085,4.07,288.946,15.494,0.472,15.494,0.31,0.056,0.31,-1.696,-0.472,2.215,166.374,702.75,2,14,4,2,6,0,1,1,14,2,14,0,10,4,2,6,274,43.051,11.705,24.095,6.29,0,23.877,23.973,0,0,0,27.695,37.313,43.437,48.089,7,67.024,29.66,0,0,39.414,122.664,6.607,24.156,0,0,0,0,0,0,94.995,52.394,39.414,79.713,23.01,0,0,0,197.63,0,0,0,0,0,0,0,0,5.432,123.485,0,2,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62,915.502,24.19,22.092,22.092,15.255,13.728,13.728,14.253,14.253,13.162,13.162,10.658,10.658,11.384,14.696,0,27.578,29.455,51.367,11.994,0,0,54.542,0,454.345,0.867,-1.12,33,408.327,16035584.02,23.614,6.973,2.688,200.721,12.9,0.481,12.9,0.31,0.06,0.31,-0.569,-0.481,7.298,131.612,454.695,1,3,5,0,5,0,0,0,2,1,3,0,1,4,0,4,184,5.107,5.783,0,0,0,5.969,9.589,0,0,0,60.115,97.201,11.836,5.415,5,14.696,11.753,0,0,56.664,106.254,0,11.649,0,0,0,0,0,0,16.859,9.589,56.664,106.254,11.649,0,0,0,54.37,0,0,0,0,0,0,0,0,0,67.417,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.93,979.783,20.096,15.553,15.553,13.507,8.967,8.967,6.514,6.514,4.687,4.687,3.155,3.155,0,20.114,0,52.75,11.984,5.563,19.243,18.199,30.332,0,4.737,378.147,0.174,-3.47,28,356.248,2113643.38,19.296,8.48,4.09,163.028,12.83,0.508,12.83,0.17,0.043,0.17,-0.321,-0.508,4.218,106.33,378.424,3,5,0,0,0,3,0,3,5,3,5,0,7,0,0,0,144,20.056,28.561,5.783,0,0,0,4.795,0,0,0,48.531,23.614,24.471,7.11,3,24.851,5.783,0,0,0,19.262,7.11,82.917,0,22.998,4.737,0,22.998,0,28.213,12.842,0,33.469,60.664,0,0,0,86.99,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.032,985.307,26.248,21.199,21.199,16.094,12.21,12.21,11.692,11.692,9.445,9.445,8.437,8.437,76.509,29.391,0,24.543,11.994,0,20.771,13.847,6.924,6.579,14.211,492.236,0.769,-2.26,35,456.277,26136442.06,25.822,8.13,3.41,204.725,13.983,0.462,13.983,0.303,0.086,0.303,-1.409,-0.462,1.721,121.465,492.565,2,9,4,0,4,0,0,0,9,2,9,0,6,4,0,4,194,24.424,18.312,5.783,0,0,17.908,19.178,0,0,0,27.35,29.748,44.443,17.623,4,43.602,23.691,0,0,33.999,91.325,0,12.152,0,0,0,0,0,0,64.424,33.389,33.999,60.805,12.152,0,0,0,136.43,0,0,0,0,0,0,0,0,0,92.75,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
